,o_0,o_1,o_2,o_3,o_4,o_5
87,-3790089.0350341797,-68822.00241088867,-253.8804054260254,-52.19959259033203,-212.11247444152832,-518.1924343109131
88,-55937.99948692322,-2088.0000293254852,-530.817985534668,-95.74337005615234,-393.87829303741455,-1020.439624786377
89,-7277544.403076172,-148643.99909973145,-33.99507999420166,-24.472126960754395,-27.40457057952881,-85.87177991867065
90,-115295.9942817688,-2338.00008893013,-479.9191951751709,-107.51790046691895,-376.78449153900146,-964.2216682434082
91,-411835.9565734863,-4398.999810218811,-435.6431007385254,-109.07325744628906,-335.9462022781372,-880.6625366210938
92,-1308623.8861083984,-10951.999425888062,-409.7602367401123,-105.42780876159668,-310.5120658874512,-825.7001876831055
93,-5218898.773193359,-103607.99789428711,-164.13280963897705,-49.393062591552734,-165.0348424911499,-378.5606861114502
94,-3302925.1098632812,-65020.999908447266,-300.4786968231201,-75.50026893615723,-250.9178876876831,-626.896858215332
95,-7357982.635498047,-151238.01231384277,-26.05900466442108,-22.433855533599854,-30.919688940048218,-79.4125497341156
96,-530581.9988250732,-5302.000045776367,-416.3581371307373,-103.47174644470215,-355.50694465637207,-875.3368377685547
97,-36950.99949836731,-1735.0000143051147,-564.7298812866211,-110.06792068481445,-431.07447624206543,-1105.8722496032715
98,-4583484.268188477,-88965.98815917969,-214.88018035888672,-44.059486389160156,-188.6823534965515,-447.62206077575684
99,-4979735.946655273,-98373.00300598145,-206.518292427063,-49.867544174194336,-162.60933876037598,-418.99518966674805
100,-6912465.667724609,-141742.00057983398,-60.07773280143738,-30.195538997650146,-34.409040212631226,-124.68230724334717
