,mu_o_1,mu_o_5,mu_o_0,std_o_1,std_o_5,std_o_0
251,-80956.00128173828,-356.93874608577784,-5196349.247866136,0.0,42.234105420792595,129157.36701652918
252,-80706.00509643555,-360.43723275942625,-5174442.719455964,0.0,40.742097576851585,140939.57760277085
253,-80462.99934387207,-361.83138097777896,-5170611.21904183,0.0,40.792973238720805,141590.2285104489
254,-80333.9958190918,-362.59506129246444,-5168152.518339579,0.0,40.78942680131071,144561.63741690034
255,-80148.00071716309,-365.4029696054266,-5170841.16441076,0.0,41.61729904196474,146495.0186719641
256,-80108.00361633301,-365.7996428969426,-5163853.778519137,0.0,41.27791195743424,137971.83601551678
257,-79828.00006866455,-368.236215004357,-5144250.522041305,0.0,39.477862399929066,150621.65138861924
258,-79792.0036315918,-368.35304678494515,-5142574.112536771,0.0,39.488141002974416,151160.93763709618
259,-79563.99440765381,-369.35989893710075,-5136394.071187103,0.0,38.70241589352297,151049.21280104914
260,-79354.00485992432,-371.46461623451324,-5123004.219870727,0.0,36.93317358541212,138291.86250281654
261,-79107.0032119751,-372.2470479846898,-5097232.0388648845,0.0,36.534872802410675,104714.81573850615
262,-78887.99667358398,-372.94863204095543,-5077293.577576695,0.0,36.12812741405861,84608.70884752185
263,-78414.9980545044,-373.7198197809057,-5065456.6863028165,0.0,36.29878710189644,89799.8571982759
264,-78255.99670410156,-374.3205221823863,-5056405.106211665,0.0,36.431494744576995,95172.12808994214
265,-78160.00461578369,-375.1785169049613,-5046247.201064398,0.0,36.778901429995,101262.58018708856
266,-77967.0000076294,-376.5008669666774,-5028985.544810182,0.0,37.29969536978169,113803.42491526557
267,-77442.00706481934,-379.428574948483,-4997835.925394973,0.0,38.514846899955856,112892.94056587873
268,-77268.00441741943,-380.5488340996163,-4988361.664530655,0.0,39.02093256611017,116026.35453373656
269,-77166.0041809082,-381.9804041734791,-4969132.352931649,0.0,39.318044690123145,102821.49116896132
270,-76780.00450134277,-383.76161392308734,-4942646.500206821,0.0,39.191814407070474,101186.70724315348
271,-76299.00455474854,-386.90406241968583,-4921874.032228189,0.0,38.262817926825136,120477.64772842903
272,-76191.00570678711,-387.6546141294338,-4920652.638180908,0.0,38.081520592724374,121895.93510616032
